measurement_id,oligo_id,oligo_name,source_id,study_type,species,subject_class,strain,system_model,is_human_system,indication_population,arm_label,arm_description,arm_role,cns_compartment,delivery_route,dose_value,dose_unit,dose_regimen,exposure_duration,timepoint,endpoint_tier,readout_category,readout_name,readout_term_verbatim,readout_value,readout_unit,readout_is_qualitative,n_affected,n_at_risk,comparator_arm,n_affected_comparator,n_at_risk_comparator,statistic,effect_direction,effect_vs_control,seriousness,assessment_type,organ_system,source_vocabulary,hydroceph_grade,grade_basis,grade_status,ascertainment,ascertainment_basis,attribution_as_stated,attribution_evidence,tox_axis,event_cluster_id,source_ref,source_location,redistribution,notes
HYD-MSR-00612,HYD-OLG-0016,eplontersen; inotersen,NCT04136184,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,NEURO-TTRansform: A Study to Evaluate the Efficacy and Safety of Eplontersen (Fo — arm 'Eplontersen',TRUE,Hereditary Transthyretin-Mediated Amyloid Polyneuropathy,Eplontersen,"Participants received eplontersen, 45 mg, SC, once every 4 weeks up to Week 81.",exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Week 1 to Week 85,Week 1 to Week 85,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,144,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (54 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 54 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04136184,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
HYD-MSR-00613,HYD-OLG-0016,eplontersen; inotersen,NCT04136184,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,NEURO-TTRansform: A Study to Evaluate the Efficacy and Safety of Eplontersen (Fo — arm 'Inotersen (Prior to Switch)',TRUE,Hereditary Transthyretin-Mediated Amyloid Polyneuropathy,Inotersen (Prior to Switch),"Participants received inotersen, 300 mg, SC, once weekly from Week 1 through Week 34.",exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Week 1 to Week 85,Week 1 to Week 85,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,24,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (54 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 54 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04136184,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG001'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
HYD-MSR-00614,HYD-OLG-0016,eplontersen; inotersen,NCT04136184,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,NEURO-TTRansform: A Study to Evaluate the Efficacy and Safety of Eplontersen (Fo — arm 'Inotersen to ION-682884 (After Switch)',TRUE,Hereditary Transthyretin-Mediated Amyloid Polyneuropathy,Inotersen to ION-682884 (After Switch),"Participants received eplontersen, 45 mg, SC, once every 4 weeks from Week 37 to Week 81.",exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Week 1 to Week 85,Week 1 to Week 85,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,20,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (54 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 54 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04136184,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG002'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
HYD-MSR-00615,HYD-OLG-0027,lumasiran,NCT04152200,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,A Study to Evaluate Lumasiran in Patients With Advanced Primary Hyperoxaluria Ty — arm 'Cohort A: Lumasiran',TRUE,Primary Hyperoxaluria Type 1; Primary Hyperoxaluria,Cohort A: Lumasiran,"Patients not on dialysis received open-label lumasiran based on weight. Patients weighing \<10 kg received loading doses of lumasiran subcutaneous (SC) injection 6.0 mg/kg monthly for 3 months, follow",exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Non-serious adverse events (AEs) are reported from the administration of the first dose of study drug up to approximately 6 months. Serious adverse ev,Non-serious adverse events (AEs) are reported from the administration of the first dose of study drug up to approximately 6 months. Serious adverse ev,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,6,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (20 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 20 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04152200,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
HYD-MSR-00616,HYD-OLG-0027,lumasiran,NCT04152200,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,A Study to Evaluate Lumasiran in Patients With Advanced Primary Hyperoxaluria Ty — arm 'Cohort B: Lumasiran',TRUE,Primary Hyperoxaluria Type 1; Primary Hyperoxaluria,Cohort B: Lumasiran,"Patients on dialysis received open-label lumasiran based on weight. Patients weighing \<10 kg received loading doses of lumasiran subcutaneous (SC) injection 6.0 mg/kg monthly for 3 months, followed b",exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Non-serious adverse events (AEs) are reported from the administration of the first dose of study drug up to approximately 6 months. Serious adverse ev,Non-serious adverse events (AEs) are reported from the administration of the first dose of study drug up to approximately 6 months. Serious adverse ev,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,15,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (20 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 20 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04152200,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG001'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
HYD-MSR-00617,HYD-OLG-0037,placebo_or_sham_control,NCT04153149,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,HELIOS-B: A Study to Evaluate Vutrisiran in Patients With Transthyretin Amyloido — arm 'DB Period: Placebo',TRUE,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,DB Period: Placebo,"Participants in the DB period received vutrisiran matching placebo, SC injection, q3M for up to 36 months.",comparator,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Up to Month 36,Up to Month 36,B,csf_composition,meningitis_AE,Meningitis,0,participants,FALSE,0,328,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,SYSTEMATIC_ASSESSMENT,Infections and infestations,MedDRA23.0,0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted serious-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=5, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",csf_composition_disturbance,NOT_APPLICABLE,NCT04153149,resultsSection.adverseEventsModule.seriousEvents[term='Meningitis'].stats[groupId='EG000'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-09-04. Arm at risk n=328."
HYD-MSR-00618,HYD-OLG-0050,vutrisiran,NCT04153149,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,HELIOS-B: A Study to Evaluate Vutrisiran in Patients With Transthyretin Amyloido — arm 'DB Period: Vutrisiran',TRUE,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,DB Period: Vutrisiran,"Participants in the DB period received vutrisiran, 25 mg, SC injection, q3M for up to 36 months.",exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Up to Month 36,Up to Month 36,B,csf_composition,meningitis_AE,Meningitis,1,participants,FALSE,1,326,DB Period: Placebo,0,328,NOT_REPORTED,increase,NOT_REPORTED,serious,SYSTEMATIC_ASSESSMENT,Infections and infestations,MedDRA23.0,2,"2 = symptomatic raised intracranial pressure, papilloedema, aseptic/chemical meningitis or arachnoiditis, named explicitly at SCHEMA.md rubric grade 2. Registry seriousness is recorded in notes and does not change the grade, because grade 3 requires a permanent CSF diversion or a fatal/disabling outcome, neither of which the registry states.",provisional,measured_positive,Count read from the posted serious-adverse-event table; module frequencyThreshold=5.,not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",csf_composition_disturbance,NOT_APPLICABLE,NCT04153149,resultsSection.adverseEventsModule.seriousEvents[term='Meningitis'].stats[groupId='EG001'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-09-04. Arm at risk n=326."
HYD-MSR-00619,HYD-OLG-0037,placebo_or_sham_control,NCT04153149,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,HELIOS-B: A Study to Evaluate Vutrisiran in Patients With Transthyretin Amyloido — arm 'DB Period: Placebo',TRUE,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,DB Period: Placebo,"Participants in the DB period received vutrisiran matching placebo, SC injection, q3M for up to 36 months.",comparator,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Up to Month 36,Up to Month 36,B,csf_dynamics,csf_leakage_AE,Cerebrospinal fluid leakage,0,participants,FALSE,0,328,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA23.0,0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted serious-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=5, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NOT_APPLICABLE,NCT04153149,resultsSection.adverseEventsModule.seriousEvents[term='Cerebrospinal fluid leakage'].stats[groupId='EG000'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-09-04. Arm at risk n=328."
HYD-MSR-00620,HYD-OLG-0050,vutrisiran,NCT04153149,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,HELIOS-B: A Study to Evaluate Vutrisiran in Patients With Transthyretin Amyloido — arm 'DB Period: Vutrisiran',TRUE,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,DB Period: Vutrisiran,"Participants in the DB period received vutrisiran, 25 mg, SC injection, q3M for up to 36 months.",exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Up to Month 36,Up to Month 36,B,csf_dynamics,csf_leakage_AE,Cerebrospinal fluid leakage,1,participants,FALSE,1,326,DB Period: Placebo,0,328,NOT_REPORTED,increase,NOT_REPORTED,serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA23.0,2,"2 = symptomatic raised intracranial pressure, papilloedema, aseptic/chemical meningitis or arachnoiditis, named explicitly at SCHEMA.md rubric grade 2. Registry seriousness is recorded in notes and does not change the grade, because grade 3 requires a permanent CSF diversion or a fatal/disabling outcome, neither of which the registry states.",provisional,measured_positive,Count read from the posted serious-adverse-event table; module frequencyThreshold=5.,not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NOT_APPLICABLE,NCT04153149,resultsSection.adverseEventsModule.seriousEvents[term='Cerebrospinal fluid leakage'].stats[groupId='EG001'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-09-04. Arm at risk n=326."
HYD-MSR-00621,HYD-OLG-0037,placebo_or_sham_control,NCT04153149,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,HELIOS-B: A Study to Evaluate Vutrisiran in Patients With Transthyretin Amyloido — arm 'DB Period: Placebo',TRUE,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,DB Period: Placebo,"Participants in the DB period received vutrisiran matching placebo, SC injection, q3M for up to 36 months.",comparator,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Up to Month 36,Up to Month 36,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,328,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (380 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 380 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04153149,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
HYD-MSR-00622,HYD-OLG-0050,vutrisiran,NCT04153149,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,HELIOS-B: A Study to Evaluate Vutrisiran in Patients With Transthyretin Amyloido — arm 'DB Period: Vutrisiran',TRUE,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,DB Period: Vutrisiran,"Participants in the DB period received vutrisiran, 25 mg, SC injection, q3M for up to 36 months.",exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Up to Month 36,Up to Month 36,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,326,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (380 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 380 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04153149,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG001'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
HYD-MSR-00623,HYD-OLG-0008,casimersen; eteplirsen; golodirsen,NCT04179409,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,"A 48-Week, Open Label, Study to Evaluate the Efficacy and Safety of AMONDYS 45,  — arm 'AMONDYS 45'",TRUE,Duchenne Muscular Dystrophy,AMONDYS 45,"This arm will involve the treatment of boys with DMD who have a duplication of exon 45, for which AMONDYS 45 will target skipping of this exon.

AMONDYS 45: This drug is used to target skipping of exo",exposed,NOT_APPLICABLE,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Data was collected over 1 year.,Data was collected over 1 year.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,2,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (0 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 0 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 0%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04179409,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
HYD-MSR-00624,HYD-OLG-0008,casimersen; eteplirsen; golodirsen,NCT04179409,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,"A 48-Week, Open Label, Study to Evaluate the Efficacy and Safety of AMONDYS 45,  — arm 'VYONDYS 53'",TRUE,Duchenne Muscular Dystrophy,VYONDYS 53,"This arm will involve the treatment of boys with DMD who have a duplication of exon 53, for which VYONDYS 53 will target skipping of this exon.

VYONDYS 53: This drug is used to target skipping of exo",exposed,NOT_APPLICABLE,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Data was collected over 1 year.,Data was collected over 1 year.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (0 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 0 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 0%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04179409,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG002'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
HYD-MSR-00625,HYD-OLG-0026,inotersen,NCT04306510,clinical_trial,human,human_in_vivo,NOT_APPLICABLE,A Study to Characterize Adverse Events Occurring Within One Day of TEGSEDI Admin — arm 'TEGSEDI',TRUE,Hereditary Transthyretin Amyloidosis With Polyneuropthy,TEGSEDI,"Participants with hATTR-PN received TEGSEDI 284 mg, SC once weekly, as prescribed by their physician per the product label.",exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Up to 2 years (24 hours post each TEGSEDI injection),Up to 2 years (24 hours post each TEGSEDI injection),A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,7,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (0 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 0 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 0%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT04306510,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
